"Stunden","noOfBikes","FR.stadteinwärts","FR.stadtauswärts","temp","wind","location","weather","timestamp","date","year","month","day","weekday","hour","weekend","wind_log"
"12/17/2015 7:00",643,389,254,13,17,"neutor",NA,2015-12-17 07:00:00,2015-12-17,2015,12,17,"Thurs",7,FALSE,2.83321334405622
"12/17/2015 8:00",916,540,376,13,13,"neutor",NA,2015-12-17 08:00:00,2015-12-17,2015,12,17,"Thurs",8,FALSE,2.56494935746154
"12/17/2015 9:00",822,460,362,13,9,"neutor",NA,2015-12-17 09:00:00,2015-12-17,2015,12,17,"Thurs",9,FALSE,2.19722457733622
"12/17/2015 10:00",851,489,362,14,17,"neutor",NA,2015-12-17 10:00:00,2015-12-17,2015,12,17,"Thurs",10,FALSE,2.83321334405622
"12/17/2015 11:00",975,515,460,14,15,"neutor",NA,2015-12-17 11:00:00,2015-12-17,2015,12,17,"Thurs",11,FALSE,2.70805020110221
"12/17/2015 12:00",1034,593,441,15,15,"neutor",NA,2015-12-17 12:00:00,2015-12-17,2015,12,17,"Thurs",12,FALSE,2.70805020110221
"12/17/2015 13:00",1137,540,597,15,15,"neutor",NA,2015-12-17 13:00:00,2015-12-17,2015,12,17,"Thurs",13,FALSE,2.70805020110221
"12/17/2015 14:00",1130,612,518,15,15,"neutor",NA,2015-12-17 14:00:00,2015-12-17,2015,12,17,"Thurs",14,FALSE,2.70805020110221
"12/17/2015 15:00",1236,659,577,14,9,"neutor",NA,2015-12-17 15:00:00,2015-12-17,2015,12,17,"Thurs",15,FALSE,2.19722457733622
"12/17/2015 16:00",1306,747,559,13,9,"neutor",NA,2015-12-17 16:00:00,2015-12-17,2015,12,17,"Thurs",16,FALSE,2.19722457733622
"12/17/2015 17:00",1357,793,564,13,9,"neutor",NA,2015-12-17 17:00:00,2015-12-17,2015,12,17,"Thurs",17,FALSE,2.19722457733622
"12/17/2015 18:00",1361,749,612,13,9,"neutor",NA,2015-12-17 18:00:00,2015-12-17,2015,12,17,"Thurs",18,FALSE,2.19722457733622
"12/17/2015 19:00",966,426,540,12,7,"neutor",NA,2015-12-17 19:00:00,2015-12-17,2015,12,17,"Thurs",19,FALSE,1.94591014905531
"12/17/2015 20:00",708,253,455,12,9,"neutor",NA,2015-12-17 20:00:00,2015-12-17,2015,12,17,"Thurs",20,FALSE,2.19722457733622
"12/17/2015 21:00",497,202,295,13,11,"neutor",NA,2015-12-17 21:00:00,2015-12-17,2015,12,17,"Thurs",21,FALSE,2.39789527279837
"12/17/2015 22:00",471,210,261,13,11,"neutor",NA,2015-12-17 22:00:00,2015-12-17,2015,12,17,"Thurs",22,FALSE,2.39789527279837
"12/17/2015 23:00",410,137,273,13,11,"neutor",NA,2015-12-17 23:00:00,2015-12-17,2015,12,17,"Thurs",23,FALSE,2.39789527279837
"12/18/2015 0:00",244,106,138,14,13,"neutor",NA,2015-12-18 00:00:00,2015-12-18,2015,12,18,"Fri",0,FALSE,2.56494935746154
"12/18/2015 1:00",177,68,109,14,13,"neutor",NA,2015-12-18 01:00:00,2015-12-18,2015,12,18,"Fri",1,FALSE,2.56494935746154
"12/18/2015 2:00",79,19,60,13,13,"neutor",NA,2015-12-18 02:00:00,2015-12-18,2015,12,18,"Fri",2,FALSE,2.56494935746154
"12/18/2015 3:00",82,26,56,14,19,"neutor",NA,2015-12-18 03:00:00,2015-12-18,2015,12,18,"Fri",3,FALSE,2.94443897916644
"12/18/2015 4:00",64,17,47,12,20,"neutor",NA,2015-12-18 04:00:00,2015-12-18,2015,12,18,"Fri",4,FALSE,2.99573227355399
"12/18/2015 5:00",77,35,42,12,17,"neutor",NA,2015-12-18 05:00:00,2015-12-18,2015,12,18,"Fri",5,FALSE,2.83321334405622
"12/18/2015 6:00",156,114,42,12,17,"neutor",NA,2015-12-18 06:00:00,2015-12-18,2015,12,18,"Fri",6,FALSE,2.83321334405622
"12/18/2015 7:00",654,410,244,12,24,"neutor",NA,2015-12-18 07:00:00,2015-12-18,2015,12,18,"Fri",7,FALSE,3.17805383034795
"12/18/2015 8:00",918,510,408,12,19,"neutor",NA,2015-12-18 08:00:00,2015-12-18,2015,12,18,"Fri",8,FALSE,2.94443897916644
"12/18/2015 9:00",804,480,324,12,17,"neutor",NA,2015-12-18 09:00:00,2015-12-18,2015,12,18,"Fri",9,FALSE,2.83321334405622
"12/18/2015 10:00",885,564,321,12,20,"neutor",NA,2015-12-18 10:00:00,2015-12-18,2015,12,18,"Fri",10,FALSE,2.99573227355399
"12/18/2015 11:00",875,511,364,12,20,"neutor",NA,2015-12-18 11:00:00,2015-12-18,2015,12,18,"Fri",11,FALSE,2.99573227355399
"12/18/2015 12:00",989,575,414,12,17,"neutor",NA,2015-12-18 12:00:00,2015-12-18,2015,12,18,"Fri",12,FALSE,2.83321334405622
"12/18/2015 13:00",1062,571,491,12,19,"neutor",NA,2015-12-18 13:00:00,2015-12-18,2015,12,18,"Fri",13,FALSE,2.94443897916644
"12/18/2015 14:00",955,509,446,12,15,"neutor",NA,2015-12-18 14:00:00,2015-12-18,2015,12,18,"Fri",14,FALSE,2.70805020110221
"12/18/2015 15:00",968,523,445,12,15,"neutor",NA,2015-12-18 15:00:00,2015-12-18,2015,12,18,"Fri",15,FALSE,2.70805020110221
"12/18/2015 16:00",885,452,433,12,15,"neutor",NA,2015-12-18 16:00:00,2015-12-18,2015,12,18,"Fri",16,FALSE,2.70805020110221
"12/18/2015 17:00",875,445,430,12,13,"neutor",NA,2015-12-18 17:00:00,2015-12-18,2015,12,18,"Fri",17,FALSE,2.56494935746154
"12/18/2015 18:00",907,477,430,12,11,"neutor",NA,2015-12-18 18:00:00,2015-12-18,2015,12,18,"Fri",18,FALSE,2.39789527279837
"12/18/2015 19:00",679,351,328,12,11,"neutor",NA,2015-12-18 19:00:00,2015-12-18,2015,12,18,"Fri",19,FALSE,2.39789527279837
"12/18/2015 20:00",578,278,300,11,11,"neutor",NA,2015-12-18 20:00:00,2015-12-18,2015,12,18,"Fri",20,FALSE,2.39789527279837
"12/18/2015 21:00",466,216,250,11,9,"neutor",NA,2015-12-18 21:00:00,2015-12-18,2015,12,18,"Fri",21,FALSE,2.19722457733622
"12/18/2015 22:00",332,136,196,11,9,"neutor",NA,2015-12-18 22:00:00,2015-12-18,2015,12,18,"Fri",22,FALSE,2.19722457733622
"12/18/2015 23:00",323,116,207,11,11,"neutor",NA,2015-12-18 23:00:00,2015-12-18,2015,12,18,"Fri",23,FALSE,2.39789527279837
"12/19/2015 0:00",302,106,196,11,11,"neutor",NA,2015-12-19 00:00:00,2015-12-19,2015,12,19,"Sat",0,TRUE,2.39789527279837
"12/19/2015 1:00",310,105,205,11,11,"neutor",NA,2015-12-19 01:00:00,2015-12-19,2015,12,19,"Sat",1,TRUE,2.39789527279837
"12/19/2015 2:00",234,66,168,11,11,"neutor",NA,2015-12-19 02:00:00,2015-12-19,2015,12,19,"Sat",2,TRUE,2.39789527279837
"12/19/2015 3:00",171,55,116,11,13,"neutor",NA,2015-12-19 03:00:00,2015-12-19,2015,12,19,"Sat",3,TRUE,2.56494935746154
"12/19/2015 4:00",111,39,72,12,15,"neutor",NA,2015-12-19 04:00:00,2015-12-19,2015,12,19,"Sat",4,TRUE,2.70805020110221
"12/19/2015 5:00",79,31,48,12,15,"neutor",NA,2015-12-19 05:00:00,2015-12-19,2015,12,19,"Sat",5,TRUE,2.70805020110221
"12/19/2015 6:00",62,45,17,12,13,"neutor",NA,2015-12-19 06:00:00,2015-12-19,2015,12,19,"Sat",6,TRUE,2.56494935746154
"12/19/2015 7:00",90,63,27,12,13,"neutor",NA,2015-12-19 07:00:00,2015-12-19,2015,12,19,"Sat",7,TRUE,2.56494935746154
"12/19/2015 8:00",191,130,61,11,13,"neutor",NA,2015-12-19 08:00:00,2015-12-19,2015,12,19,"Sat",8,TRUE,2.56494935746154
"12/19/2015 9:00",315,259,56,12,13,"neutor",NA,2015-12-19 09:00:00,2015-12-19,2015,12,19,"Sat",9,TRUE,2.56494935746154
"12/19/2015 10:00",507,380,127,12,13,"neutor",NA,2015-12-19 10:00:00,2015-12-19,2015,12,19,"Sat",10,TRUE,2.56494935746154
"12/19/2015 11:00",581,407,174,13,15,"neutor",NA,2015-12-19 11:00:00,2015-12-19,2015,12,19,"Sat",11,TRUE,2.70805020110221
"12/19/2015 12:00",718,459,259,13,13,"neutor",NA,2015-12-19 12:00:00,2015-12-19,2015,12,19,"Sat",12,TRUE,2.56494935746154
"12/19/2015 13:00",701,459,242,14,17,"neutor",NA,2015-12-19 13:00:00,2015-12-19,2015,12,19,"Sat",13,TRUE,2.83321334405622
"12/19/2015 14:00",666,323,343,14,17,"neutor",NA,2015-12-19 14:00:00,2015-12-19,2015,12,19,"Sat",14,TRUE,2.83321334405622
"12/19/2015 15:00",639,335,304,14,11,"neutor",NA,2015-12-19 15:00:00,2015-12-19,2015,12,19,"Sat",15,TRUE,2.39789527279837
"12/19/2015 16:00",607,294,313,14,13,"neutor",NA,2015-12-19 16:00:00,2015-12-19,2015,12,19,"Sat",16,TRUE,2.56494935746154
"12/19/2015 17:00",571,265,306,14,13,"neutor",NA,2015-12-19 17:00:00,2015-12-19,2015,12,19,"Sat",17,TRUE,2.56494935746154
"12/19/2015 18:00",563,257,306,14,13,"neutor",NA,2015-12-19 18:00:00,2015-12-19,2015,12,19,"Sat",18,TRUE,2.56494935746154
"12/19/2015 19:00",519,232,287,13,17,"neutor",NA,2015-12-19 19:00:00,2015-12-19,2015,12,19,"Sat",19,TRUE,2.83321334405622
"12/19/2015 20:00",462,207,255,13,17,"neutor",NA,2015-12-19 20:00:00,2015-12-19,2015,12,19,"Sat",20,TRUE,2.83321334405622
"12/19/2015 21:00",381,130,251,12,17,"neutor",NA,2015-12-19 21:00:00,2015-12-19,2015,12,19,"Sat",21,TRUE,2.83321334405622
"12/19/2015 22:00",261,96,165,11,13,"neutor",NA,2015-12-19 22:00:00,2015-12-19,2015,12,19,"Sat",22,TRUE,2.56494935746154
"12/19/2015 23:00",266,105,161,11,11,"neutor",NA,2015-12-19 23:00:00,2015-12-19,2015,12,19,"Sat",23,TRUE,2.39789527279837
"12/20/2015 0:00",260,114,146,11,13,"neutor",NA,2015-12-20 00:00:00,2015-12-20,2015,12,20,"Sun",0,TRUE,2.56494935746154
"12/20/2015 1:00",287,109,178,10,11,"neutor",NA,2015-12-20 01:00:00,2015-12-20,2015,12,20,"Sun",1,TRUE,2.39789527279837
"12/20/2015 2:00",211,88,123,10,11,"neutor",NA,2015-12-20 02:00:00,2015-12-20,2015,12,20,"Sun",2,TRUE,2.39789527279837
"12/20/2015 3:00",163,62,101,10,11,"neutor",NA,2015-12-20 03:00:00,2015-12-20,2015,12,20,"Sun",3,TRUE,2.39789527279837
"12/20/2015 4:00",103,30,73,10,11,"neutor",NA,2015-12-20 04:00:00,2015-12-20,2015,12,20,"Sun",4,TRUE,2.39789527279837
"12/20/2015 5:00",77,31,46,11,13,"neutor",NA,2015-12-20 05:00:00,2015-12-20,2015,12,20,"Sun",5,TRUE,2.56494935746154
"12/20/2015 6:00",36,16,20,10,9,"neutor",NA,2015-12-20 06:00:00,2015-12-20,2015,12,20,"Sun",6,TRUE,2.19722457733622
"12/20/2015 7:00",37,19,18,11,15,"neutor",NA,2015-12-20 07:00:00,2015-12-20,2015,12,20,"Sun",7,TRUE,2.70805020110221
"12/20/2015 8:00",54,32,22,10,9,"neutor",NA,2015-12-20 08:00:00,2015-12-20,2015,12,20,"Sun",8,TRUE,2.19722457733622
"12/20/2015 9:00",178,115,63,11,7,"neutor",NA,2015-12-20 09:00:00,2015-12-20,2015,12,20,"Sun",9,TRUE,1.94591014905531
"12/20/2015 10:00",303,224,79,12,11,"neutor",NA,2015-12-20 10:00:00,2015-12-20,2015,12,20,"Sun",10,TRUE,2.39789527279837
"12/20/2015 11:00",287,167,120,13,15,"neutor",NA,2015-12-20 11:00:00,2015-12-20,2015,12,20,"Sun",11,TRUE,2.70805020110221
"12/20/2015 12:00",336,184,152,14,13,"neutor",NA,2015-12-20 12:00:00,2015-12-20,2015,12,20,"Sun",12,TRUE,2.56494935746154
"12/20/2015 13:00",423,257,166,14,20,"neutor",NA,2015-12-20 13:00:00,2015-12-20,2015,12,20,"Sun",13,TRUE,2.99573227355399
"12/20/2015 14:00",465,278,187,14,17,"neutor",NA,2015-12-20 14:00:00,2015-12-20,2015,12,20,"Sun",14,TRUE,2.83321334405622
"12/20/2015 15:00",432,279,153,13,9,"neutor",NA,2015-12-20 15:00:00,2015-12-20,2015,12,20,"Sun",15,TRUE,2.19722457733622
"12/20/2015 16:00",523,286,237,12,11,"neutor",NA,2015-12-20 16:00:00,2015-12-20,2015,12,20,"Sun",16,TRUE,2.39789527279837
"12/20/2015 17:00",534,323,211,12,11,"neutor",NA,2015-12-20 17:00:00,2015-12-20,2015,12,20,"Sun",17,TRUE,2.39789527279837
"12/20/2015 18:00",483,243,240,12,9,"neutor",NA,2015-12-20 18:00:00,2015-12-20,2015,12,20,"Sun",18,TRUE,2.19722457733622
"12/20/2015 19:00",396,190,206,11,11,"neutor",NA,2015-12-20 19:00:00,2015-12-20,2015,12,20,"Sun",19,TRUE,2.39789527279837
"12/20/2015 20:00",365,118,247,12,11,"neutor",NA,2015-12-20 20:00:00,2015-12-20,2015,12,20,"Sun",20,TRUE,2.39789527279837
"12/20/2015 21:00",196,59,137,12,13,"neutor",NA,2015-12-20 21:00:00,2015-12-20,2015,12,20,"Sun",21,TRUE,2.56494935746154
"12/20/2015 22:00",246,92,154,12,9,"neutor",NA,2015-12-20 22:00:00,2015-12-20,2015,12,20,"Sun",22,TRUE,2.19722457733622
"12/20/2015 23:00",146,60,86,13,15,"neutor",NA,2015-12-20 23:00:00,2015-12-20,2015,12,20,"Sun",23,TRUE,2.70805020110221
"12/21/2015 0:00",82,32,50,12,17,"neutor",NA,2015-12-21 00:00:00,2015-12-21,2015,12,21,"Mon",0,FALSE,2.83321334405622
"12/21/2015 1:00",54,21,33,12,17,"neutor",NA,2015-12-21 01:00:00,2015-12-21,2015,12,21,"Mon",1,FALSE,2.83321334405622
"12/21/2015 2:00",18,11,7,11,15,"neutor",NA,2015-12-21 02:00:00,2015-12-21,2015,12,21,"Mon",2,FALSE,2.70805020110221
"12/21/2015 3:00",17,9,8,11,20,"neutor",NA,2015-12-21 03:00:00,2015-12-21,2015,12,21,"Mon",3,FALSE,2.99573227355399
"12/21/2015 4:00",23,11,12,11,15,"neutor",NA,2015-12-21 04:00:00,2015-12-21,2015,12,21,"Mon",4,FALSE,2.70805020110221
"12/21/2015 5:00",31,18,13,11,17,"neutor",NA,2015-12-21 05:00:00,2015-12-21,2015,12,21,"Mon",5,FALSE,2.83321334405622
"12/21/2015 6:00",92,63,29,11,19,"neutor",NA,2015-12-21 06:00:00,2015-12-21,2015,12,21,"Mon",6,FALSE,2.94443897916644
"12/21/2015 7:00",482,318,164,10,19,"neutor",NA,2015-12-21 07:00:00,2015-12-21,2015,12,21,"Mon",7,FALSE,2.94443897916644
"12/21/2015 8:00",735,455,280,9,17,"neutor",NA,2015-12-21 08:00:00,2015-12-21,2015,12,21,"Mon",8,FALSE,2.83321334405622
"12/21/2015 9:00",755,463,292,10,24,"neutor",NA,2015-12-21 09:00:00,2015-12-21,2015,12,21,"Mon",9,FALSE,3.17805383034795
"12/21/2015 10:00",820,506,314,11,28,"neutor",NA,2015-12-21 10:00:00,2015-12-21,2015,12,21,"Mon",10,FALSE,3.3322045101752
"12/21/2015 11:00",917,504,413,11,30,"neutor",NA,2015-12-21 11:00:00,2015-12-21,2015,12,21,"Mon",11,FALSE,3.40119738166216
"12/21/2015 12:00",902,485,417,11,28,"neutor",NA,2015-12-21 12:00:00,2015-12-21,2015,12,21,"Mon",12,FALSE,3.3322045101752
"12/21/2015 13:00",982,534,448,11,32,"neutor",NA,2015-12-21 13:00:00,2015-12-21,2015,12,21,"Mon",13,FALSE,3.46573590279973
"12/21/2015 14:00",925,487,438,11,32,"neutor",NA,2015-12-21 14:00:00,2015-12-21,2015,12,21,"Mon",14,FALSE,3.46573590279973
"12/21/2015 15:00",1119,655,464,11,30,"neutor",NA,2015-12-21 15:00:00,2015-12-21,2015,12,21,"Mon",15,FALSE,3.40119738166216
"12/21/2015 16:00",1024,532,492,11,32,"neutor",NA,2015-12-21 16:00:00,2015-12-21,2015,12,21,"Mon",16,FALSE,3.46573590279973
"12/21/2015 17:00",1200,693,507,11,28,"neutor",NA,2015-12-21 17:00:00,2015-12-21,2015,12,21,"Mon",17,FALSE,3.3322045101752
"12/21/2015 18:00",1006,502,504,11,30,"neutor",NA,2015-12-21 18:00:00,2015-12-21,2015,12,21,"Mon",18,FALSE,3.40119738166216
"12/21/2015 19:00",747,328,419,10,35,"neutor",NA,2015-12-21 19:00:00,2015-12-21,2015,12,21,"Mon",19,FALSE,3.55534806148941
"12/21/2015 20:00",441,156,285,10,33,"neutor",NA,2015-12-21 20:00:00,2015-12-21,2015,12,21,"Mon",20,FALSE,3.49650756146648
"12/21/2015 21:00",300,99,201,10,32,"neutor",NA,2015-12-21 21:00:00,2015-12-21,2015,12,21,"Mon",21,FALSE,3.46573590279973
"12/21/2015 22:00",297,119,178,11,33,"neutor",NA,2015-12-21 22:00:00,2015-12-21,2015,12,21,"Mon",22,FALSE,3.49650756146648
"12/21/2015 23:00",235,100,135,11,30,"neutor",NA,2015-12-21 23:00:00,2015-12-21,2015,12,21,"Mon",23,FALSE,3.40119738166216
"12/22/2015 0:00",141,36,105,11,24,"neutor",NA,2015-12-22 00:00:00,2015-12-22,2015,12,22,"Tues",0,FALSE,3.17805383034795
"12/22/2015 1:00",123,20,103,11,19,"neutor",NA,2015-12-22 01:00:00,2015-12-22,2015,12,22,"Tues",1,FALSE,2.94443897916644
"12/22/2015 2:00",66,15,51,11,15,"neutor",NA,2015-12-22 02:00:00,2015-12-22,2015,12,22,"Tues",2,FALSE,2.70805020110221
"12/22/2015 3:00",29,14,15,11,19,"neutor",NA,2015-12-22 03:00:00,2015-12-22,2015,12,22,"Tues",3,FALSE,2.94443897916644
"12/22/2015 4:00",21,10,11,11,19,"neutor",NA,2015-12-22 04:00:00,2015-12-22,2015,12,22,"Tues",4,FALSE,2.94443897916644
"12/22/2015 5:00",39,26,13,11,13,"neutor",NA,2015-12-22 05:00:00,2015-12-22,2015,12,22,"Tues",5,FALSE,2.56494935746154
"12/22/2015 6:00",104,69,35,12,19,"neutor",NA,2015-12-22 06:00:00,2015-12-22,2015,12,22,"Tues",6,FALSE,2.94443897916644
"12/22/2015 7:00",427,260,167,11,26,"neutor",NA,2015-12-22 07:00:00,2015-12-22,2015,12,22,"Tues",7,FALSE,3.25809653802148
"12/22/2015 8:00",542,302,240,11,24,"neutor",NA,2015-12-22 08:00:00,2015-12-22,2015,12,22,"Tues",8,FALSE,3.17805383034795
"12/22/2015 9:00",641,358,283,11,26,"neutor",NA,2015-12-22 09:00:00,2015-12-22,2015,12,22,"Tues",9,FALSE,3.25809653802148
"12/22/2015 10:00",610,371,239,12,28,"neutor",NA,2015-12-22 10:00:00,2015-12-22,2015,12,22,"Tues",10,FALSE,3.3322045101752
"12/22/2015 11:00",708,436,272,13,33,"neutor",NA,2015-12-22 11:00:00,2015-12-22,2015,12,22,"Tues",11,FALSE,3.49650756146648
"12/22/2015 12:00",843,471,372,13,35,"neutor",NA,2015-12-22 12:00:00,2015-12-22,2015,12,22,"Tues",12,FALSE,3.55534806148941
"12/22/2015 13:00",831,450,381,14,32,"neutor",NA,2015-12-22 13:00:00,2015-12-22,2015,12,22,"Tues",13,FALSE,3.46573590279973
"12/22/2015 14:00",765,396,369,14,28,"neutor",NA,2015-12-22 14:00:00,2015-12-22,2015,12,22,"Tues",14,FALSE,3.3322045101752
"12/22/2015 15:00",824,466,358,14,28,"neutor",NA,2015-12-22 15:00:00,2015-12-22,2015,12,22,"Tues",15,FALSE,3.3322045101752
"12/22/2015 16:00",819,448,371,14,28,"neutor",NA,2015-12-22 16:00:00,2015-12-22,2015,12,22,"Tues",16,FALSE,3.3322045101752
"12/22/2015 17:00",877,460,417,14,24,"neutor",NA,2015-12-22 17:00:00,2015-12-22,2015,12,22,"Tues",17,FALSE,3.17805383034795
"12/22/2015 18:00",666,328,338,14,32,"neutor",NA,2015-12-22 18:00:00,2015-12-22,2015,12,22,"Tues",18,FALSE,3.46573590279973
"12/22/2015 19:00",579,251,328,14,26,"neutor",NA,2015-12-22 19:00:00,2015-12-22,2015,12,22,"Tues",19,FALSE,3.25809653802148
"12/22/2015 20:00",419,181,238,14,28,"neutor",NA,2015-12-22 20:00:00,2015-12-22,2015,12,22,"Tues",20,FALSE,3.3322045101752
"12/22/2015 21:00",232,102,130,14,26,"neutor",NA,2015-12-22 21:00:00,2015-12-22,2015,12,22,"Tues",21,FALSE,3.25809653802148
"12/22/2015 22:00",252,116,136,14,30,"neutor",NA,2015-12-22 22:00:00,2015-12-22,2015,12,22,"Tues",22,FALSE,3.40119738166216
"12/22/2015 23:00",196,66,130,14,32,"neutor",NA,2015-12-22 23:00:00,2015-12-22,2015,12,22,"Tues",23,FALSE,3.46573590279973
"12/23/2015 0:00",141,52,89,13,30,"neutor",NA,2015-12-23 00:00:00,2015-12-23,2015,12,23,"Wed",0,FALSE,3.40119738166216
"12/23/2015 1:00",140,29,111,13,22,"neutor",NA,2015-12-23 01:00:00,2015-12-23,2015,12,23,"Wed",1,FALSE,3.09104245335832
"12/23/2015 2:00",86,14,72,13,24,"neutor",NA,2015-12-23 02:00:00,2015-12-23,2015,12,23,"Wed",2,FALSE,3.17805383034795
"12/23/2015 3:00",32,6,26,13,32,"neutor",NA,2015-12-23 03:00:00,2015-12-23,2015,12,23,"Wed",3,FALSE,3.46573590279973
"12/23/2015 4:00",48,25,23,13,32,"neutor",NA,2015-12-23 04:00:00,2015-12-23,2015,12,23,"Wed",4,FALSE,3.46573590279973
"12/23/2015 5:00",36,21,15,12,30,"neutor",NA,2015-12-23 05:00:00,2015-12-23,2015,12,23,"Wed",5,FALSE,3.40119738166216
"12/23/2015 6:00",83,63,20,12,26,"neutor",NA,2015-12-23 06:00:00,2015-12-23,2015,12,23,"Wed",6,FALSE,3.25809653802148
"12/23/2015 7:00",242,154,88,12,33,"neutor",NA,2015-12-23 07:00:00,2015-12-23,2015,12,23,"Wed",7,FALSE,3.49650756146648
"12/23/2015 8:00",256,165,91,11,22,"neutor",NA,2015-12-23 08:00:00,2015-12-23,2015,12,23,"Wed",8,FALSE,3.09104245335832
"12/23/2015 9:00",363,240,123,11,28,"neutor",NA,2015-12-23 09:00:00,2015-12-23,2015,12,23,"Wed",9,FALSE,3.3322045101752
"12/23/2015 10:00",402,272,130,12,30,"neutor",NA,2015-12-23 10:00:00,2015-12-23,2015,12,23,"Wed",10,FALSE,3.40119738166216
"12/23/2015 11:00",508,300,208,12,32,"neutor",NA,2015-12-23 11:00:00,2015-12-23,2015,12,23,"Wed",11,FALSE,3.46573590279973
"12/23/2015 12:00",491,274,217,12,30,"neutor",NA,2015-12-23 12:00:00,2015-12-23,2015,12,23,"Wed",12,FALSE,3.40119738166216
"12/23/2015 13:00",485,251,234,12,35,"neutor",NA,2015-12-23 13:00:00,2015-12-23,2015,12,23,"Wed",13,FALSE,3.55534806148941
"12/23/2015 14:00",451,213,238,12,35,"neutor",NA,2015-12-23 14:00:00,2015-12-23,2015,12,23,"Wed",14,FALSE,3.55534806148941
"12/23/2015 15:00",496,278,218,11,30,"neutor",NA,2015-12-23 15:00:00,2015-12-23,2015,12,23,"Wed",15,FALSE,3.40119738166216
"12/23/2015 16:00",493,242,251,9,15,"neutor",NA,2015-12-23 16:00:00,2015-12-23,2015,12,23,"Wed",16,FALSE,2.70805020110221
"12/23/2015 17:00",450,209,241,9,9,"neutor",NA,2015-12-23 17:00:00,2015-12-23,2015,12,23,"Wed",17,FALSE,2.19722457733622
"12/23/2015 18:00",363,199,164,7,6,"neutor",NA,2015-12-23 18:00:00,2015-12-23,2015,12,23,"Wed",18,FALSE,1.79175946922805
"12/23/2015 19:00",272,133,139,7,9,"neutor",NA,2015-12-23 19:00:00,2015-12-23,2015,12,23,"Wed",19,FALSE,2.19722457733622
"12/23/2015 20:00",241,109,132,7,9,"neutor",NA,2015-12-23 20:00:00,2015-12-23,2015,12,23,"Wed",20,FALSE,2.19722457733622
"12/23/2015 21:00",168,106,62,6,9,"neutor",NA,2015-12-23 21:00:00,2015-12-23,2015,12,23,"Wed",21,FALSE,2.19722457733622
"12/23/2015 22:00",128,56,72,6,9,"neutor",NA,2015-12-23 22:00:00,2015-12-23,2015,12,23,"Wed",22,FALSE,2.19722457733622
"12/23/2015 23:00",143,59,84,6,9,"neutor",NA,2015-12-23 23:00:00,2015-12-23,2015,12,23,"Wed",23,FALSE,2.19722457733622
"12/24/2015 0:00",132,53,79,7,13,"neutor",NA,2015-12-24 00:00:00,2015-12-24,2015,12,24,"Thurs",0,FALSE,2.56494935746154
"12/24/2015 1:00",121,19,102,6,11,"neutor",NA,2015-12-24 01:00:00,2015-12-24,2015,12,24,"Thurs",1,FALSE,2.39789527279837
"12/24/2015 2:00",85,16,69,7,15,"neutor",NA,2015-12-24 02:00:00,2015-12-24,2015,12,24,"Thurs",2,FALSE,2.70805020110221
"12/24/2015 3:00",67,13,54,7,15,"neutor",NA,2015-12-24 03:00:00,2015-12-24,2015,12,24,"Thurs",3,FALSE,2.70805020110221
"12/24/2015 4:00",34,21,13,6,15,"neutor",NA,2015-12-24 04:00:00,2015-12-24,2015,12,24,"Thurs",4,FALSE,2.70805020110221
"12/24/2015 5:00",40,18,22,6,11,"neutor",NA,2015-12-24 05:00:00,2015-12-24,2015,12,24,"Thurs",5,FALSE,2.39789527279837
"12/24/2015 6:00",54,33,21,7,15,"neutor",NA,2015-12-24 06:00:00,2015-12-24,2015,12,24,"Thurs",6,FALSE,2.70805020110221
"12/24/2015 7:00",53,36,17,8,15,"neutor",NA,2015-12-24 07:00:00,2015-12-24,2015,12,24,"Thurs",7,FALSE,2.70805020110221
"12/24/2015 8:00",105,68,37,7,13,"neutor",NA,2015-12-24 08:00:00,2015-12-24,2015,12,24,"Thurs",8,FALSE,2.56494935746154
"12/24/2015 9:00",149,111,38,8,13,"neutor",NA,2015-12-24 09:00:00,2015-12-24,2015,12,24,"Thurs",9,FALSE,2.56494935746154
"12/24/2015 10:00",230,154,76,9,11,"neutor",NA,2015-12-24 10:00:00,2015-12-24,2015,12,24,"Thurs",10,FALSE,2.39789527279837
"12/24/2015 11:00",241,141,100,11,15,"neutor",NA,2015-12-24 11:00:00,2015-12-24,2015,12,24,"Thurs",11,FALSE,2.70805020110221
"12/24/2015 12:00",208,98,110,12,17,"neutor",NA,2015-12-24 12:00:00,2015-12-24,2015,12,24,"Thurs",12,FALSE,2.83321334405622
"12/24/2015 13:00",187,73,114,13,22,"neutor",NA,2015-12-24 13:00:00,2015-12-24,2015,12,24,"Thurs",13,FALSE,3.09104245335832
"12/24/2015 14:00",153,83,70,13,19,"neutor",NA,2015-12-24 14:00:00,2015-12-24,2015,12,24,"Thurs",14,FALSE,2.94443897916644
"12/24/2015 15:00",143,84,59,13,22,"neutor",NA,2015-12-24 15:00:00,2015-12-24,2015,12,24,"Thurs",15,FALSE,3.09104245335832
"12/24/2015 16:00",179,112,67,13,22,"neutor",NA,2015-12-24 16:00:00,2015-12-24,2015,12,24,"Thurs",16,FALSE,3.09104245335832
"12/24/2015 17:00",91,44,47,13,24,"neutor",NA,2015-12-24 17:00:00,2015-12-24,2015,12,24,"Thurs",17,FALSE,3.17805383034795
"12/24/2015 18:00",76,30,46,13,24,"neutor",NA,2015-12-24 18:00:00,2015-12-24,2015,12,24,"Thurs",18,FALSE,3.17805383034795
